symbol,timestamp,label,peak_pct,dd_pct,final_pct,composite_neutral,sub_scores,rsi_value,rsi_divergence,macd_hist,macd_divergence,ema_alignment,rvol,volume_spike,vwap_distance_pct,price_above_vwap,atr_pct,atr_expanding,bb_squeeze,bb_breakout_above,momentum_1_pct,momentum_3_pct,momentum_6_pct,momentum_12_pct,momentum_acceleration,higher_highs,higher_lows,bos_up,in_range,candle_strength,big_wick_top,power_streak,mtf_alignment,btc_state,btc_momentum_12_pct
SOLUSDT,2026-06-29T00:00:00+00:00,0,2.5175402393726762,-2.2974274315586762,1.650846058605039,62.75046341390006,"{'technical': 53.333333333333336, 'momentum': 56.179502332550356, 'volume': 41.185062282364626, 'vwap': 75.24529518787052, 'atr_bb': 57.5, 'structure': 50.0, 'candle': 52.88278092625917, 'mtf': 82.78053111493921, 'pattern': 56.0}",57.015371033749766,0.0,0.07820004158201443,0.0,0.0,1.206,0.0,2.5245295187870527,1.0,2.453875197689939,0.0,1.0,0.0,1.8209833309987353,0.8462819089900103,2.5680824044024173,0.5950733462496438,-0.8610695796511546,0.0,0.0,0.0,0.0,0.5576556185251835,0.0,0.0,0.827805311149392,1.0,3.026909451836129
SOLUSDT,2026-06-29T08:00:00+00:00,1,5.446773303916165,-0.5377826806398243,3.6541643684500906,46.32894598263987,"{'technical': 53.333333333333336, 'momentum': 58.696375003654474, 'volume': 35.529421853495975, 'vwap': 64.41183428012391, 'atr_bb': 57.5, 'structure': 50.0, 'candle': 29.914445457923755, 'mtf': 80.73023697153187, 'pattern': 32.0}",56.12432245901741,0.0,0.11438429375569242,0.0,0.0,1.018,0.0,1.4411834280123919,1.0,2.453714372410554,0.0,1.0,0.0,-0.2887391722810504,1.5828547415604362,0.8342602892102255,1.0027855153203327,2.319784663696144,0.0,0.0,0.0,0.0,0.39828890915847504,1.0,0.0,0.8073023697153187,1.0,3.026909451836129
SOLUSDT,2026-06-29T16:00:00+00:00,0,0.013161358252159654,-3.0007896814951316,-2.395367201895245,74.34780725246034,"{'technical': 53.28992146313146, 'momentum': 77.90862222754889, 'volume': 55.7360868591166, 'vwap': 90.0, 'atr_bb': 70.0, 'structure': 85.0, 'candle': 50.76845950773635, 'mtf': 88.0040357995916, 'pattern': 44.0}",67.1302356106056,0.0,0.3583715288136189,0.0,0.0,1.691,0.0,5.063241198291644,1.0,2.564546316064583,0.0,1.0,1.0,2.828528894302346,4.4685824281589435,7.407407407407421,6.848544508507952,1.6554639661855068,0.0,0.0,1.0,0.0,0.515369190154727,0.0,0.0,0.8800403579959161,1.0,3.026909451836129
SOLUSDT,2026-06-30T00:00:00+00:00,0,0.1078457805338343,-3.0601240226476274,-1.4019951469398841,58.06070903176604,"{'technical': 57.333333333333336, 'momentum': 56.286901028282266, 'volume': 28.411666985114405, 'vwap': 71.24346417277562, 'atr_bb': 50.0, 'structure': 50.0, 'candle': 53.162526098978745, 'mtf': 82.45928995252234, 'pattern': 38.0}",58.336391268369084,0.0,0.31535519557217984,0.0,0.0,0.78,0.0,2.124346417277562,1.0,2.4788273364970745,0.0,0.0,0.0,-1.3170147665291936,0.39247530112329987,2.0498005227679315,4.6705234937209,-1.2583707574817393,0.0,0.0,0.0,0.0,0.5632505219795749,0.0,0.0,0.8245928995252234,1.0,3.026909451836129
SOLUSDT,2026-06-30T08:00:00+00:00,0,0.8990600735594558,-2.043318348998774,0.34055305816646236,57.793398278394285,"{'technical': 57.333333333333336, 'momentum': 49.959116207610556, 'volume': 40.92609873484608, 'vwap': 58.49787713321891, 'atr_bb': 50.0, 'structure': 50.0, 'candle': 47.68238705738707, 'mtf': 79.15517804165606, 'pattern': 38.0}",54.6720509074232,0.0,0.133432908753222,0.0,0.0,1.198,0.0,0.849787713321891,1.0,2.2989152758068796,0.0,0.0,0.0,-1.011326860841424,-2.3413595849408075,1.2272476558190852,2.071746384872073,-5.995523953390898,0.0,0.0,0.0,0.0,0.45364774114774137,0.0,0.0,0.7915517804165606,1.0,3.026909451836129
SOLUSDT,2026-06-30T16:00:00+00:00,0,2.8885272579332923,-2.0070518036343774,1.5459723352318968,57.40336148408596,"{'technical': 44.0, 'momentum': 54.0778988112408, 'volume': 33.12067975298064, 'vwap': 61.652005602654036, 'atr_bb': 50.0, 'structure': 50.0, 'candle': 49.299237202462905, 'mtf': 77.58925257759357, 'pattern': 62.0}",55.85526871133516,0.0,-0.004431101980669205,0.0,0.0,0.937,0.0,1.1652005602654039,1.0,2.2877546590260676,0.0,0.0,0.0,0.8203445447087698,-0.5663430420711997,-2.9481442484864555,4.2408821034775235,1.8290241598240455,0.0,0.0,0.0,0.0,0.48598474404925807,0.0,0.0,0.7758925257759357,1.0,3.026909451836129
SOLUSDT,2026-07-01T00:00:00+00:00,0,3.086910439851614,-2.0137784843667332,2.58346581875994,71.26374416736178,"{'technical': 61.548695349042895, 'momentum': 65.84576474829248, 'volume': 46.56142803119498, 'vwap': 82.76684225961866, 'atr_bb': 50.0, 'structure': 85.0, 'candle': 54.11911274602268, 'mtf': 82.19211499990023, 'pattern': 62.0}",62.35391395287134,0.0,0.048864605940338035,0.0,0.0,1.385,0.0,3.2766842259618656,1.0,2.3140429027058382,0.0,0.0,0.0,2.4708118381754107,3.1993437243642378,1.752493933674841,3.838217086256715,4.601338871304122,0.0,0.0,1.0,0.0,0.5823822549204536,0.0,0.0,0.8219211499990022,1.0,3.026909451836129
SOLUSDT,2026-07-01T08:00:00+00:00,1,5.464991982896851,-0.761624799572431,3.4874398717263486,54.24015006443346,"{'technical': 57.333333333333336, 'momentum': 62.17673750926855, 'volume': 39.04630140667129, 'vwap': 69.65084759055665, 'atr_bb': 50.0, 'structure': 85.0, 'candle': 32.03746440709104, 'mtf': 82.87258283522601, 'pattern': 50.0}",58.876240429122,0.0,0.045959505872228856,0.0,0.0,1.135,0.0,1.965084759055665,1.0,2.2885017937630225,0.0,0.0,0.0,-0.0534188034187928,1.6019549280477965,1.947963492712174,3.1991174848317807,1.261401869881334,0.0,0.0,1.0,0.0,0.44074928814182085,1.0,0.0,0.8287258283522602,1.0,3.026909451836129
SOLUSDT,2026-07-01T16:00:00+00:00,0,2.5454545454545374,-0.5194805194805269,1.2857142857142791,54.103808127471204,"{'technical': 54.00850781547246, 'momentum': 65.3275123516502, 'volume': 34.32099922004129, 'vwap': 90.0, 'atr_bb': 50.0, 'structure': 85.0, 'candle': 30.357964642847726, 'mtf': 85.63512965570968, 'pattern': 38.0}",64.9744765535826,0.0,0.24161906264082944,0.0,0.0,0.977,0.0,4.04977192687817,1.0,2.354550698876422,0.0,0.0,0.0,-0.5553403073744114,2.8311965811965876,4.420938432329815,1.3424585417215003,1.2852242459646908,0.0,0.0,1.0,0.0,0.40715929285695457,1.0,0.0,0.8563512965570967,1.0,3.026909451836129
SOLUSDT,2026-07-02T00:00:00+00:00,1,5.144817073170728,-1.4481707317073178,2.7184959349593507,66.67664650131677,"{'technical': 52.37887975677884, 'momentum': 63.888823048696324, 'volume': 32.071026364707386, 'vwap': 90.0, 'atr_bb': 70.0, 'structure': 85.0, 'candle': 45.84668238328406, 'mtf': 86.3774523163055, 'pattern': 44.0}",69.86336072966351,0.0,0.35723890601502917,0.0,0.0,0.902,0.0,5.680508113307606,1.0,2.369076670897555,0.0,0.0,1.0,1.6397675919948302,1.6660209221231976,4.29252782193958,6.120248045295217,-0.9174448966367426,0.0,0.0,1.0,0.0,0.4169336476656812,0.0,1.0,0.8637745231630549,1.0,3.026909451836129
SOLUSDT,2026-07-02T08:00:00+00:00,0,0.07282437188979521,-2.7916009224420404,-2.0148076222842537,75.59311963248521,"{'technical': 48.879535064907294, 'momentum': 89.94861573675854, 'volume': 80.0, 'vwap': 90.0, 'atr_bb': 70.0, 'structure': 85.0, 'candle': 61.10248447204974, 'mtf': 87.97442824493581, 'pattern': 56.0}",75.36139480527811,0.0,0.5666148981471348,0.0,0.0,2.308,1.0,9.073449661155971,1.0,2.4622463795317926,0.0,0.0,1.0,5.6417489421720814,6.378308586184632,10.088188134687329,12.232665849339334,2.8908687144582834,0.0,0.0,1.0,0.0,0.7220496894409947,0.0,1.0,0.8797442824493581,1.0,3.026909451836129
SOLUSDT,2026-07-02T16:00:00+00:00,0,1.0514596734289885,-0.6185056902523504,0.4700643245917806,66.98812748613548,"{'technical': 52.99002815009431, 'momentum': 74.05489465817584, 'volume': 29.166999026529027, 'vwap': 90.0, 'atr_bb': 50.0, 'structure': 85.0, 'candle': 53.491194777913684, 'mtf': 85.43846769429956, 'pattern': 46.0}",68.02991554971706,0.0,0.533631161638874,0.0,0.0,0.806,0.0,5.857146813690122,1.0,2.4598916091767635,0.0,0.0,0.0,-0.02473410833538959,3.6543146557251043,4.987012987012991,9.628424193110943,2.3686003700108254,0.0,0.0,1.0,0.0,0.5698238955582737,0.0,0.0,0.8543846769429956,1.0,3.026909451836129
SOLUSDT,2026-07-03T00:00:00+00:00,0,1.6724479682854243,-0.3097125867195243,0.6070366699702613,49.1968997561488,"{'technical': 53.18744628661475, 'momentum': 58.89550096094399, 'volume': 19.98012550340916, 'vwap': 90.0, 'atr_bb': 50.0, 'structure': 85.0, 'candle': 22.222894400752864, 'mtf': 84.34275687540413, 'pattern': 38.0}",67.43766114015573,0.0,0.36961497336494253,0.0,0.0,0.499,0.0,4.80786766952411,1.0,2.3060908942545524,0.0,0.0,0.0,-0.012386968908714376,-0.17313875834776227,2.540650406504065,6.942236354001052,-2.891634693307113,1.0,0.0,1.0,0.0,0.2444578880150573,1.0,0.0,0.8434275687540413,1.0,3.026909451836129
SOLUSDT,2026-07-03T08:00:00+00:00,0,1.9980387349840594,-0.784506006374112,0.9438587889188478,62.56406198024015,"{'technical': 52.43757356183278, 'momentum': 62.357737915837035, 'volume': 25.044710316165535, 'vwap': 90.0, 'atr_bb': 50.0, 'structure': 85.0, 'candle': 46.098296436411125, 'mtf': 81.08023078114184, 'pattern': 38.0}",69.68727931450168,0.0,0.2610116341392992,0.0,0.0,0.668,0.0,5.406516340957405,1.0,2.158827070356283,0.0,0.0,0.0,0.4432405811376501,1.0528923572401763,-0.983129020512201,9.005879208979147,3.0676999795244297,1.0,0.0,1.0,0.0,0.4219659287282225,0.0,0.0,0.8108023078114184,1.0,3.026909451836129
